12.03.2017.10.18.43 IP: 192.168.1.110 CYBER buy_npc,npc:Evolucao price:5250 item: Poeira_de_Fada : 4142.61.255.0.0.0.0 
12.03.2017.10.19.10 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:14 
12.03.2017.10.19.11 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:14 
12.03.2017.10.19.11 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:15 
12.03.2017.10.19.11 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:16 
12.03.2017.10.19.12 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:17 
12.03.2017.10.19.12 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:18 
12.03.2017.10.19.12 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:19 
12.03.2017.10.19.12 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:20 
12.03.2017.10.19.13 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:21 
12.03.2017.10.19.13 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:21 
12.03.2017.10.19.13 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:21 
12.03.2017.10.19.13 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:22 
12.03.2017.10.19.14 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:23 
12.03.2017.10.19.14 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:23 
12.03.2017.10.19.14 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:24 
12.03.2017.10.19.14 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:25 
12.03.2017.10.19.15 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:25 
12.03.2017.10.19.15 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:25 
12.03.2017.10.19.15 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:26 
12.03.2017.10.19.15 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:26 
12.03.2017.10.19.16 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:26 
12.03.2017.10.19.16 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:26 
12.03.2017.10.19.16 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:26 
12.03.2017.10.19.16 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:27 
12.03.2017.10.19.16 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:28 
12.03.2017.10.19.17 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:28 
12.03.2017.10.19.17 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:29 
12.03.2017.10.19.17 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:30 
12.03.2017.10.19.17 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:31 
12.03.2017.10.19.18 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:31 
12.03.2017.10.19.18 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:32 
12.03.2017.10.19.18 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:32 
12.03.2017.10.19.18 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:33 
12.03.2017.10.19.18 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:34 
12.03.2017.10.19.19 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:34 
12.03.2017.10.19.19 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:34 
12.03.2017.10.19.19 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:35 
12.03.2017.10.19.19 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:35 
12.03.2017.10.19.20 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:36 
12.03.2017.10.19.20 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:36 
12.03.2017.10.19.20 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:36 
12.03.2017.10.19.20 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:36 
12.03.2017.10.19.21 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:37 
12.03.2017.10.19.21 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:37 
12.03.2017.10.19.21 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:38 
12.03.2017.10.19.21 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:38 
12.03.2017.10.19.22 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:38 
12.03.2017.10.19.22 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:39 
12.03.2017.10.19.22 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:39 
12.03.2017.10.19.22 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:39 
12.03.2017.10.19.22 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:39 
12.03.2017.10.19.23 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:39 
12.03.2017.10.19.23 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:39 
12.03.2017.10.19.23 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:39 
12.03.2017.10.19.23 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:40 
12.03.2017.10.19.24 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:41 
12.03.2017.10.19.24 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:42 
12.03.2017.10.19.24 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:43 
12.03.2017.10.19.24 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:44 
12.03.2017.10.19.25 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:45 
12.03.2017.10.19.25 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:46 
12.03.2017.10.19.25 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:46 
12.03.2017.10.19.25 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:46 
12.03.2017.10.19.25 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:46 
12.03.2017.10.19.26 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:47 
12.03.2017.10.19.26 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:48 
12.03.2017.10.19.26 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:48 
12.03.2017.10.19.26 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:49 
12.03.2017.10.19.27 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:50 
12.03.2017.10.19.27 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:50 
12.03.2017.10.19.27 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:50 
12.03.2017.10.19.27 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:50 
12.03.2017.10.19.28 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:51 
12.03.2017.10.19.28 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:52 
12.03.2017.10.19.28 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:52 
12.03.2017.10.19.28 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:53 
12.03.2017.10.19.29 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:53 
12.03.2017.10.19.29 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:53 
12.03.2017.10.19.29 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:53 
12.03.2017.10.19.29 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:53 
12.03.2017.10.19.30 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:53 
12.03.2017.10.19.30 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:53 
12.03.2017.10.19.31 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:54 
12.03.2017.10.19.31 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:54 
12.03.2017.10.19.31 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:55 
12.03.2017.10.19.31 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:55 
12.03.2017.10.19.32 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:56 
12.03.2017.10.19.32 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:56 
12.03.2017.10.19.32 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:57 
12.03.2017.10.19.32 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:57 
12.03.2017.10.19.33 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:57 
12.03.2017.10.19.33 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:58 
12.03.2017.10.19.33 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:59 
12.03.2017.10.19.33 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:59 
12.03.2017.10.19.34 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:60 
12.03.2017.10.19.34 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:60 
12.03.2017.10.19.34 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:60 
12.03.2017.10.19.34 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:60 
12.03.2017.10.19.35 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:60 
12.03.2017.10.19.35 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:61 
12.03.2017.10.19.35 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:61 
12.03.2017.10.19.35 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:62 
12.03.2017.10.19.35 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:62 
12.03.2017.10.19.36 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:62 
12.03.2017.10.19.36 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:63 
12.03.2017.10.19.36 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:64 
12.03.2017.10.19.36 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:65 
12.03.2017.10.19.37 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:66 
12.03.2017.10.19.37 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:67 
12.03.2017.10.19.37 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:67 
12.03.2017.10.19.37 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:68 
12.03.2017.10.19.38 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:69 
12.03.2017.10.19.38 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:69 
12.03.2017.10.19.38 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:69 
12.03.2017.10.19.38 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:70 
12.03.2017.10.19.39 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:70 
12.03.2017.10.19.39 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:70 
12.03.2017.10.19.39 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:70 
12.03.2017.10.19.39 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:71 
12.03.2017.10.19.39 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:71 
12.03.2017.10.19.40 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:72 
12.03.2017.10.19.40 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:72 
12.03.2017.10.19.40 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:72 
12.03.2017.10.19.41 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:73 
12.03.2017.10.19.41 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:74 
12.03.2017.10.19.41 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:75 
12.03.2017.10.19.41 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:76 
12.03.2017.10.19.41 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:77 
12.03.2017.10.19.42 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:78 
12.03.2017.10.19.42 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:79 
12.03.2017.10.19.42 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:80 
12.03.2017.10.19.42 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:80 
12.03.2017.10.19.43 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:80 
12.03.2017.10.19.43 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:80 
12.03.2017.10.19.43 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:81 
12.03.2017.10.19.43 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:82 
12.03.2017.10.19.44 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:82 
12.03.2017.10.19.44 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:83 
12.03.2017.10.19.44 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:84 
12.03.2017.10.19.44 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:84 
12.03.2017.10.19.45 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:85 
12.03.2017.10.19.45 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:85 
12.03.2017.10.19.45 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:85 
12.03.2017.10.19.45 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:86 
12.03.2017.10.19.46 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:86 
12.03.2017.10.19.46 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:86 
12.03.2017.10.19.46 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:87 
12.03.2017.10.19.46 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:88 
12.03.2017.10.19.46 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:89 
12.03.2017.10.19.47 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:90 
12.03.2017.10.19.47 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:91 
12.03.2017.10.19.47 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:91 
12.03.2017.10.19.47 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:92 
12.03.2017.10.19.48 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:92 
12.03.2017.10.19.48 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:93 
12.03.2017.10.19.48 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:93 
12.03.2017.10.19.48 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:94 
12.03.2017.10.19.49 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:94 
12.03.2017.10.19.49 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:95 
12.03.2017.10.19.49 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:96 
12.03.2017.10.19.49 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:97 
12.03.2017.10.19.50 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:98 
12.03.2017.10.20.30 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:98 
12.03.2017.10.20.31 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:99 
12.03.2017.10.20.33 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:100 
12.03.2017.10.20.33 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:101 
12.03.2017.10.20.35 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:102 
12.03.2017.10.20.36 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:102 
12.03.2017.10.20.37 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:103 
12.03.2017.10.20.37 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:104 
12.03.2017.10.21.07 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:105 
12.03.2017.10.21.07 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:106 
12.03.2017.10.21.08 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:107 
12.03.2017.10.21.08 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:108 
12.03.2017.10.21.08 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:108 
12.03.2017.10.21.08 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:108 
12.03.2017.10.21.08 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:108 
12.03.2017.10.21.09 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:108 
12.03.2017.10.21.09 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:109 
12.03.2017.10.21.09 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:110 
12.03.2017.10.21.09 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:110 
12.03.2017.10.21.10 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:111 
12.03.2017.10.21.10 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:111 
12.03.2017.10.21.10 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:111 
12.03.2017.10.21.10 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:112 
12.03.2017.10.21.11 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:112 
12.03.2017.10.21.11 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:113 
12.03.2017.10.21.11 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:114 
12.03.2017.10.21.11 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:114 
12.03.2017.10.21.12 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:115 
12.03.2017.10.21.12 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:115 
12.03.2017.10.21.12 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:116 
12.03.2017.10.21.12 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:116 
12.03.2017.10.21.12 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:116 
12.03.2017.10.21.13 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:116 
12.03.2017.10.23.13 IP: 192.168.1.110 ADMIN useitem,mistery stone change god2god 
12.03.2017.10.24.43 IP: 192.168.1.110 CYBER buy_npc,npc:Evolucao price:5250 item: Poeira_de_Fada : 4142.61.255.0.0.0.0 
12.03.2017.10.24.44 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:0 
12.03.2017.10.24.44 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:0 
12.03.2017.10.24.48 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:0 
12.03.2017.10.24.48 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:0 
12.03.2017.10.24.49 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:0 
12.03.2017.10.24.49 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:0 
12.03.2017.10.24.51 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:0 
12.03.2017.10.24.51 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:0 
12.03.2017.10.24.51 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:1 
12.03.2017.10.24.52 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:2 
12.03.2017.10.24.52 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:2 
12.03.2017.10.24.52 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:3 
12.03.2017.10.24.52 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:3 
12.03.2017.10.24.52 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:4 
12.03.2017.10.24.53 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:4 
12.03.2017.10.24.53 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:5 
12.03.2017.10.24.53 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:5 
12.03.2017.10.24.53 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:6 
12.03.2017.10.24.54 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:7 
12.03.2017.10.24.54 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:8 
12.03.2017.10.24.56 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:9 
12.03.2017.10.24.56 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:9 
12.03.2017.10.24.56 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:9 
12.03.2017.10.24.57 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:10 
12.03.2017.10.24.57 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:11 
12.03.2017.10.24.57 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:11 
12.03.2017.10.24.57 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:12 
12.03.2017.10.24.59 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:12 
12.03.2017.10.24.59 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:12 
12.03.2017.10.24.59 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:12 
12.03.2017.10.24.59 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:12 
12.03.2017.10.24.59 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:12 
12.03.2017.10.25.00 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:12 
12.03.2017.10.25.00 IP: 192.168.1.110 CYBER useitem,poeira_de_fada classmaster:2 level:12 
